depth,iterations,l2_leaf_reg,learning_rate,loss_function,feautures,feautures_len,N_PREDICT,index_drop,n_popular,valideted_train,cat_features,reranked_own_rec
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,600,0,15000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.11509009009009
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,700,0,15000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1386261261261261
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,200,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.114527027027027
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,300,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.132545045045045
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,400,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1291666666666666
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,500,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1253378378378378
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,600,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1351351351351351
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,700,0,20000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1227477477477477
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,200,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.118018018018018
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,300,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1378378378378378
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,400,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1400900900900901
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,500,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1406531531531531
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,600,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1175675675675675
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,700,0,25000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1243243243243243
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,200,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1137387387387387
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,300,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.131081081081081
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,400,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1361486486486486
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,500,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1480855855855855
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,600,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1364864864864865
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'user_buy_popular']",18,700,0,30000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.125
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,400,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1354729729729729
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,410,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1346846846846846
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,420,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.116554054054054
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,430,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.134572072072072
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,440,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1181306306306306
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,450,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1378378378378378
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,460,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1480855855855855
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,470,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1081081081081081
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,480,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.120045045045045
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,490,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1293918918918919
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,500,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1429054054054054
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,510,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.121509009009009
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,520,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1457207207207207
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,530,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1373873873873874
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,540,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1341216216216216
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,550,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1265765765765765
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,560,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1167792792792792
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,570,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1108108108108108
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,580,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1148648648648648
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,590,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1148648648648648
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,600,0,10000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1082207207207207
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,400,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1236486486486486
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,410,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1349099099099099
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,420,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1177927927927928
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,430,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1320945945945946
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,440,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1288288288288288
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,450,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1420045045045045
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,460,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1546171171171171
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,470,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1316441441441441
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,480,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1306306306306306
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,490,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.113063063063063
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,500,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1347972972972973
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,510,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1298423423423423
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,520,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1391891891891892
